id	best_100	chosen_value	distance
1347.0	0.9619047619047618	0.7373580727529744	1.3833986359789556
3473.0	0.9619047619047618	0.799699735895851	0.9666622485237312
982.0	0.9619047619047618	0.7836112489157105	0.5560143008769
3829.0	0.9619047619047618	0.7396740944731028	1.0630584199474453
5175.0	0.9619047619047618	0.7547403956123209	0.9524369265324034
816.0	0.9467532467532468	0.7755028215759968	0.5277855391393709
3590.0	0.9285714285714285	0.6849248765415659	1.3585714930829191
861.0	0.9585714285714285	0.7593324386785117	0.9817161708768535
5102.0	0.9285714285714285	0.6381443194253614	0.7945799512143183
3404.0	0.9619047619047618	0.7158607099842339	1.152769648998436
1330.0	0.9785714285714284	0.7274657062375692	0.7907722172432162
5096.0	0.9419047619047618	0.7498585086712194	0.7642849765619606
3924.0	0.9467532467532468	0.7556146706011327	0.9673348692017838
5078.0	0.9619047619047618	0.7452370577333195	0.8166010454808439
541.0	0.9619047619047618	0.7204704677098884	1.014260081527634
3509.0	0.9785714285714284	0.7481553902613743	0.7408349373628598
536.0	0.9467532467532468	0.7612807678034342	0.6238035137693115
3953.0	0.9785714285714284	0.7274511622423272	0.6046068698241045
2316.0	0.9285714285714285	0.793955721520694	0.7312054206442868
4784.0	0.9585714285714285	0.7399669827920795	0.791956639557622
2282.0	0.9419047619047619	0.7756321456586758	1.0717047481270412
6124.0	0.9785714285714284	0.7134016451684148	0.6568903245843727
4610.0	0.9585714285714285	0.7906438061751233	1.2003883561319355
4667.0	0.9785714285714284	0.7370652268625211	2.9323713621722756
6153.0	0.9285714285714285	0.790041569640155	0.7906430733995535
2361.0	0.9467532467532468	0.6371901731138264	1.3469560272002523
6029.0	0.9785714285714284	0.7938233025239997	0.7509356687696267
5545.0	0.9300865800865801	0.7455395295518226	1.1474376392997594
3043.0	0.9785714285714284	0.7371935253063611	1.0259924825035718
1777.0	0.9385714285714286	0.8151678128603878	0.9616558435733619
1700.0	0.9785714285714284	0.8052988251318454	0.8160129496868447
3034.0	0.891904761904762	0.7564484014018182	0.6599169601947954
5968.0	0.9785714285714284	0.7652990910097848	1.2659794282353858
1694.0	0.9785714285714284	0.7334362161701402	1.1954739271300538
5532.0	0.9419047619047618	0.7465894014925017	0.9544117726929703
5812.0	0.9785714285714284	0.7419511449188204	0.6920871671036177
171.0	0.9285714285714285	0.7435412481185572	2.996544137493394
5986.0	0.9467532467532468	0.7226201331265066	0.6929921835261468
5448.0	0.9419047619047618	0.7196684131767546	0.8280405756181827
1799.0	0.9119047619047619	0.745508483681345	0.7739813886996352
3139.0	0.9419047619047618	0.7771692517791716	0.8634360221457337
106.0	0.9619047619047618	0.7002744040940485	1.009627441568103
5865.0	0.9785714285714284	0.748042100647318	1.1899946197410602
4220.0	0.9785714285714284	0.6933058225673422	4.670232326077519
6514.0	0.8967532467532469	0.7384939309443108	0.8554864121473182
2726.0	0.9585714285714285	0.7845862681132106	1.0896658026491608
6480.0	0.9585714285714285	0.7149028593025232	0.9763667965100399
6939.0	0.9785714285714284	0.8101589004704219	0.7600459847822901
2751.0	0.9619047619047618	0.7823504412978248	1.051008225191986
6563.0	0.9119047619047619	0.70100163820318	0.904994677586841
4257.0	0.9785714285714284	0.79880079756264	0.9888565219188513
6843.0	0.8967532467532469	0.7540752510792789	1.1846270681828697
6419.0	0.9785714285714284	0.8383073105190932	1.127462540152062
6834.0	0.9619047619047618	0.7181019345178793	0.8756949581647959
5962.0	0.9419047619047618	0.7911273175120882	0.5233103454684837
5538.0	0.9467532467532468	0.8070346870598679	1.145735441273529
195.0	0.9619047619047618	0.7356643099491059	0.8540561147042252
5881.0	0.9619047619047618	0.743358117055101	0.7114317819057872
5915.0	0.9785714285714284	0.6899888427988965	0.895820129790975
3049.0	0.961904761904762	0.7668530347214088	0.5420078001819097
1793.0	0.9285714285714285	0.7327374983329087	1.1828669705487913
5435.0	0.9619047619047618	0.7561077122232213	1.0111545381062923
1607.0	0.9119047619047619	0.7629077344429814	1.3206503124567486
3133.0	0.9419047619047618	0.7971668428293559	1.0361569637637396
5818.0	0.9285714285714285	0.8031675217869783	1.0837976339329713
3144.0	0.9285714285714285	0.7367012211737524	0.6621775230275727
1670.0	0.9785714285714284	0.774080731266697	0.9849401998856612
5442.0	0.9585714285714285	0.7703131805842219	0.926664398668752
6933.0	0.9785714285714284	0.7082528043080628	0.9077569574396904
6569.0	0.9085714285714286	0.7422835767744248	1.3556061617315027
6944.0	0.9585714285714285	0.7188706970717761	1.0134937653374092
6464.0	0.9180819180819181	0.7090764816687455	0.9311502648856762
4350.0	0.88008658008658	0.7820958765939053	0.8069645359695364
2656.0	0.9419047619047618	0.7596682635859714	0.7686009236349625
2621.0	0.961904761904762	0.7029940836239802	0.8211345220589062
6587.0	0.961904761904762	0.7701122138453281	0.8101383313084521
6849.0	0.9785714285714284	0.69829115293183	1.0739744413685655
4327.0	0.8967532467532469	0.7166115088092341	1.4483109216959298
6413.0	0.9619047619047618	0.7494973895288105	0.38280433660515345
5108.0	0.961904761904762	0.7408916740812018	0.8795884684142243
3854.0	0.9619047619047618	0.6793785954807532	0.7028698939706511
431.0	0.9619047619047618	0.7541842144817242	0.8162970667519681
446.0	0.961904761904762	0.7631789823495683	0.5222061057982266
3479.0	0.9619047619047618	0.7498571273457936	0.9636700196186824
988.0	0.9467532467532468	0.7468295396494257	0.655098235962527
3823.0	0.9585714285714285	0.7595545559267055	0.7598606855565417
3503.0	0.9785714285714284	0.7916190701436263	1.3762220911088514
1237.0	0.961904761904762	0.7697806341372601	0.9812388912544597
5191.0	0.9785714285714284	0.7424524456523265	0.9882972254738994
