id	best_100	chosen_value	distance
1034.0	0.6	0.9946377406272956	1.0319033656272956
1043.0	0.62	1.011142184777372	1.039911716027372
1139.0	0.4	1.051928643909998	1.0494879352046407
2065.0	0.645	0.9713355391114072	0.8266761973979236
2186.0	0.535	1.0786076837026364	0.8982776812234192
2012.0	0.59	1.0590537741303443	1.0837510397553443
2168.0	0.45	1.055071807620286	0.7930787631510132
1590.0	0.6	1.038409795136906	0.6365942268235358
1404.0	0.525	1.0226038357403227	0.9120055731910517
926.0	0.56	1.0214320924986107	0.9058523378209657
1473.0	0.39	1.0192150385658385	0.8138405086974365
951.0	0.525	1.009813796490841	0.9050405187439697
70.0	0.42	1.0425622829477157	0.8366120246547851
1829.0	0.535	1.0513231161940741	0.7142078580020188
1509.0	0.595	1.0616115782611022	0.7933781611146978
471.0	0.62	1.0665095355961949	0.9115475260276328
1953.0	0.615	1.0788606617618752	0.906528901837671
406.0	0.35	0.9875981793464087	0.6749213697081392
1924.0	0.535	1.0751571197737522	0.6859388126295465
592.0	0.565	1.0546820282327165	0.9338691439994572
2455.0	0.55	1.066228179103113	0.8771381708006054
2422.0	0.47	1.067976104990445	0.868931191352384
2558.0	0.595	1.0720130644144243	1.0207364912084331
1479.0	0.525	1.0498371126449677	0.8605831340725836
495.0	0.65	1.0263199131944147	0.9125926015236913
1823.0	0.635	1.1151843200423521	1.0710145948076426
501.0	0.565	1.094627774875245	0.9001977980415002
1854.0	0.555	1.083381886894446	0.8192061176737525
576.0	0.575	0.958238521596756	0.741314693471756
856.0	0.585	1.0485666025216889	0.8772775671336517
1574.0	0.595	1.0650924507538535	0.8421384770706998
598.0	0.409	1.0306804122619753	0.9710886091890462
94.0	0.599	1.0987942158989064	0.7079249978203732
821.0	0.575	1.054698547906274	1.0353604224049078
1503.0	0.605	1.0423001731810986	1.011011813018496
1959.0	0.515	1.112572283133039	1.1047240078896559
2428.0	0.545	1.046823419786467	0.9815309373211805
2525.0	0.505	1.039250203641249	0.9934105164706238
2552.0	0.585	1.0147655729679115	0.935567567023735
131.0	0.535	1.0334809415227564	0.9288436680327115
1049.0	0.23	1.100098702173541	0.9962923297991881
146.0	0.39	1.0496110384438033	1.004956729539248
1144.0	0.535	1.1060169559457544	1.0505365618131257
1133.0	0.565	1.0460471792938821	1.035415110978931
2018.0	0.639	1.0758339270777308	0.9173730874432179
2115.0	0.555	1.0452946788156825	0.7824619727666202
2081.0	0.545	1.0643359753360542	0.880394861347802
2162.0	0.465	1.0463907777401231	0.8784785176091702
2651.0	0.59	1.0719612187999852	0.8464907410682732
2626.0	0.585	1.0955317697169176	0.8847702737445924
675.0	0.06	1.0764337059640687	1.0316432349243474
1699.0	0.525	1.0281289554434376	0.9001513417827948
602.0	0.575	1.0586956183149574	1.0505092168231518
796.0	0.155	1.0334303258730904	0.9394335644867301
778.0	0.595	1.02370860064416	0.8659038555244905
1794.0	0.545	1.0545731057035255	0.9498051577214889
1600.0	0.575	1.0360211299918611	0.9184375948293385
1677.0	0.545	1.0672664528612792	1.0762174025055407
2261.0	0.565	1.0834615593177608	0.851505769664906
2382.0	0.565	1.0847209441924177	1.0579641459830116
2216.0	0.595	1.0784231259491737	0.8391626725826201
245.0	0.555	1.0682282045747173	0.9155526503614129
232.0	0.575	1.0570447297322296	0.794677716069678
1230.0	0.585	1.0650459424566079	0.9544581448375602
348.0	0.575	1.077745070054649	1.0416781179526577
1247.0	0.36	1.0524716191069647	1.0312391293697039
2311.0	0.48	0.9617829803873341	0.8432060058437637
2285.0	0.61	1.0404183583527666	0.8633887810700083
2366.0	0.599	1.0608499131779998	0.9568512798099421
2388.0	0.58	1.0678690180899977	1.0348809124649627
1340.0	0.59	1.0842235526942157	0.9730858443333796
238.0	0.62	1.0786391890045737	0.7324339297709943
1337.0	0.525	1.0418820412254264	0.7464914712592564
335.0	0.585	0.9469853378546952	0.9526695306567086
342.0	0.595	1.0460172601078237	0.9170504522494997
608.0	0.565	1.0686992121997916	0.9845592985094808
1770.0	0.565	1.0352050155950454	0.7463204430655832
1707.0	0.555	1.0540463852106754	0.9576758395622553
1693.0	0.595	1.0450549767912607	0.9811817998359835
691.0	0.5589999999999999	1.1055518282392043	0.8927736613259509
705.0	0.539	1.0390129536083457	0.8953533952573717
772.0	0.585	1.0501343693128384	0.9731117164123071
2584.0	0.52	1.0757390976037993	0.6647196228734825
2410.0	0.555	1.0925809515441334	0.9866797463109881
