id	best_100	chosen_value	distance
2718.0	0.8785714285714284	0.7585805611287627	0.7402553010650736
398.0	0.9052380952380952	0.7277336696866934	1.1807976647370286
301.0	0.8552380952380952	0.7453936775666992	0.47200510061046447
2781.0	0.8552380952380952	0.7073939140856649	0.6318246084344668
295.0	0.9052380952380952	0.7869513108882951	0.9078017428228677
2615.0	0.8552380952380952	0.7304226367865884	0.8450447160755115
2662.0	0.9785714285714284	0.7055016818509198	0.8525903938450037
376.0	0.8552380952380952	0.7167364022924924	0.7924771440540983
1749.0	0.8982683982683982	0.68452821237703	0.7737282186417161
3170.0	0.8552380952380952	0.6734289697401485	0.9979344108907103
1644.0	0.8552380952380952	0.8095446459887902	0.6229966529373303
1633.0	0.9052380952380952	0.692521543532028	0.9315898038778648
3107.0	0.8785714285714284	0.7687949592878217	0.9636386981916543
3093.0	0.8552380952380952	0.7523334403726041	0.8630725383961999
2328.0	0.8552380952380952	0.6468715632417044	0.8624070502883034
2225.0	0.9052380952380952	0.7379868147120068	0.6747705616130396
731.0	0.8552380952380952	0.696803027690177	0.5279798581221772
746.0	0.8552380952380952	0.7238127240165668	0.5741040024123989
2252.0	0.8785714285714284	0.7844712472788546	0.8892037658313132
1379.0	0.9052380952380952	0.6444506979142484	0.982883053842527
1274.0	0.8552380952380952	0.796845782574254	0.7959708675744982
1397.0	0.8785714285714284	0.6973561392191799	1.4103178511498318
1203.0	0.8552380952380952	0.6964171346770632	0.979823101257413
2355.0	0.8552380952380952	0.7913753843157569	0.4023077171291981
641.0	0.9052380952380952	0.7643666323557793	0.699430145807289
636.0	0.9285714285714285	0.7708526608252619	0.9129824296249063
2322.0	0.9052380952380952	0.7554718967993996	0.7814779459653636
2258.0	0.8785714285714284	0.7197748149715749	0.9562836935287865
1304.0	0.8785714285714284	0.7336276583951415	0.8304763506010313
1290.0	0.9285714285714285	0.8085252232416466	0.6578519985120513
1373.0	0.8552380952380952	0.6604859083263428	1.0231259853911294
1209.0	0.8552380952380952	0.7403105660758175	0.7212077462472769
271.0	0.9285714285714285	0.7834894272236134	0.7626596670201863
2765.0	0.9052380952380952	0.6957203721918168	1.008666041419477
392.0	0.8552380952380952	0.7264280191829479	0.5826911444896008
2712.0	0.8785714285714284	0.6854381543028376	0.844874783049117
206.0	0.9052380952380952	0.7751938212631583	0.6863783568459041
2686.0	0.9052380952380952	0.7373773106844085	0.9188796348527656
2668.0	0.9052380952380952	0.6751740923286284	0.9502806897460271
3194.0	0.8552380952380952	0.7492288183950311	0.5521538926585867
1734.0	0.9285714285714285	0.64353497558566	1.0998311217702503
3000.0	0.8785714285714284	0.81109919327863	1.1020540048677088
3077.0	0.8785714285714284	0.7306421961050151	1.2694111405712023
1743.0	0.9052380952380952	0.7050187315637519	1.0373560318114456
1639.0	0.9052380952380952	0.7676018663599553	0.6994351640775799
3099.0	0.8785714285714284	0.7649646094005231	0.6044977568044916
1070.0	0.9052380952380952	0.6123648518089085	0.9080919619199177
44.0	0.8552380952380952	0.7323972602739726	0.8529089087598778
1193.0	0.8785714285714284	0.7161446259624032	1.0054772692159732
33.0	0.8552380952380952	0.6723263234101847	0.7138986193330213
1007.0	0.8552380952380952	0.7252057029001494	1.1601849827907444
2021.0	0.8552380952380952	0.7188893643789415	0.8892750592927111
535.0	0.8552380952380952	0.7559779162781723	0.7034765923702381
542.0	0.9052380952380952	0.7461312188496404	0.8685630458804926
918.0	0.8552380952380952	0.6520547945205479	0.5967929269354887
2056.0	0.8552380952380952	0.7447817826739652	0.880163051202713
438.0	0.8552380952380952	0.7036028834714844	0.837776449533495
862.0	0.9552380952380952	0.720933983780032	0.7415288678841214
815.0	0.8785714285714284	0.695486132888591	0.6947000536412183
981.0	0.8552380952380952	0.7433853378658369	0.8672063157602716
1440.0	0.9052380952380952	0.7463451513110466	0.6244212948473351
3374.0	0.8552380952380952	0.7222643132231408	0.4278149849510862
3303.0	0.8552380952380952	0.7945777598302988	0.7295460842268999
1437.0	0.8785714285714284	0.7034437659509265	1.162895820745447
3297.0	0.9052380952380952	0.7430588948394082	0.43198855804406894
1883.0	0.8552380952380952	0.6881384987611899	0.6594315550340293
3279.0	0.9052380952380952	0.7009811199025819	0.3861859002950447
